name,year,month,day,hour,lat,long,status,category,wind,pressure,tropicalstorm_force_diameter,hurricane_force_diameter,hurricane_class
              Tanya,1995,10,31,0,34.6,-50.1,hurricane,1.0,75,975,736,150,0
              Larry,2021,9,8,18,28.2,-58.9,hurricane,2.0,90,967,350,100,0
             Gustav,2008,8,30,60,19.7,-80.8,hurricane,2.0,85,968,240,60,0
            Epsilon,2020,10,25,12,43.3,-51.8,hurricane,1.0,65,964,560,60,0
               Juan,1985,10,28,60,28.6,-91.5,hurricane,1.0,70,975,517,108,0
                Ian,2022,9,30,18,33.3,-79.2,hurricane,1.0,70,978,290,40,0
             Helene,2006,9,21,60,27.8,-57.0,hurricane,1.0,75,964,355,70,0
            Charley,1986,8,18,0,36.5,-75.8,hurricane,1.0,70,987,198,59,0
               Rina,2011,10,26,18,18.0,-85.8,hurricane,1.0,80,976,160,30,0
             Jeanne,1998,9,27,0,23.4,-41.6,hurricane,1.0,75,980,235,60,0
              Teddy,2020,9,21,18,32.2,-61.8,hurricane,1.0,80,958,420,120,0
            Katrina,2005,8,27,0,24.6,-83.3,hurricane,2.0,90,959,165,45,0
               Ivan,1998,9,26,12,40.1,-33.1,hurricane,1.0,75,977,611,174,0
              Irene,1981,9,27,12,23.0,-57.2,hurricane,2.0,90,970,224,62,0
             Gordon,1994,11,18,0,33.1,-74.2,hurricane,1.0,75,980,263,52,0
               Dean,1989,8,6,60,29.2,-64.6,hurricane,1.0,80,978,218,59,0
               Lisa,2010,9,25,60,21.3,-28.0,hurricane,1.0,70,986,80,20,0
             Rafael,2012,10,17,12,36.5,-60.1,hurricane,1.0,65,972,420,90,0
             Bertha,2008,7,9,12,23.8,-57.0,hurricane,1.0,65,987,165,40,0
            Alberto,2000,8,20,18,37.4,-47.7,hurricane,2.0,85,973,183,47,0
               Earl,1986,9,18,12,38.3,-48.4,hurricane,1.0,65,989,236,49,0
              Felix,1989,9,5,18,36.7,-48.3,hurricane,1.0,75,979,211,56,0
            Gilbert,1988,9,13,18,19.4,-82.5,hurricane,5.0,140,905,213,63,1
               Cora,1978,8,9,18,13.2,-50.6,hurricane,1.0,65,998,169,31,0
               Gert,2017,8,15,18,33.2,-71.8,hurricane,1.0,70,980,160,20,0
             Isabel,2003,9,15,18,25.3,-69.8,hurricane,4.0,115,949,215,64,1
                Lee,2023,9,15,60,33.6,-67.6,hurricane,1.0,75,957,500,160,0
            Allison,1995,6,4,12,24.7,-86.2,hurricane,1.0,65,987,219,50,0
           Nicholas,2021,9,14,60,28.8,-95.7,hurricane,1.0,65,991,190,25,0
              Isaac,2018,9,10,60,14.5,-42.2,hurricane,1.0,65,995,60,10,0
              Fiona,2022,9,18,18,17.8,-66.9,hurricane,1.0,75,986,200,25,0
               Bill,2009,8,22,12,34.1,-68.8,hurricane,2.0,85,961,375,105,0
               Fred,2009,9,9,18,14.2,-32.8,hurricane,3.0,100,960,180,50,1
             Bonnie,1980,8,17,12,29.0,-40.3,hurricane,1.0,65,990,227,51,0
             Fabian,2003,9,5,0,27.1,-64.6,hurricane,4.0,115,940,224,66,1
                Ian,2022,9,29,60,27.7,-81.1,hurricane,1.0,65,985,510,30,0
            Gilbert,1988,9,16,0,22.5,-93.8,hurricane,3.0,100,949,219,64,1
             Helene,2006,9,23,12,37.1,-47.5,hurricane,1.0,80,962,525,190,0
              Paula,2010,10,12,18,18.8,-85.9,hurricane,2.0,90,981,95,35,0
              Teddy,2020,9,19,12,25.4,-58.7,hurricane,3.0,100,950,350,90,1
             Gladys,1975,9,26,18,16.8,-49.3,hurricane,1.0,65,990,119,16,0
               Jose,2017,9,10,0,19.4,-62.9,hurricane,4.0,115,943,230,60,1
               Lisa,2010,9,25,0,20.4,-27.8,hurricane,1.0,75,982,80,20,0
            Georges,1998,9,27,60,27.6,-87.2,hurricane,2.0,95,970,308,117,0
            Marilyn,1995,9,16,12,19.0,-65.8,hurricane,2.0,95,951,224,62,0
               Alex,2010,7,1,60,24.1,-98.4,hurricane,1.0,75,963,300,30,0
              Felix,1989,9,6,12,37.4,-48.0,hurricane,1.0,70,982,215,54,0
               Bill,2009,8,20,18,23.1,-62.4,hurricane,3.0,110,948,400,135,1
            Alberto,2000,8,6,0,14.5,-33.2,hurricane,1.0,65,987,167,28,0
             Helene,2006,9,18,0,21.4,-49.1,hurricane,3.0,100,962,275,75,1
               Earl,1986,9,17,0,29.9,-49.9,hurricane,1.0,75,985,224,59,0
             Martin,2022,11,3,60,40.3,-43.6,hurricane,1.0,75,965,450,80,0
              Irene,2011,8,23,60,20.1,-69.7,hurricane,1.0,80,978,270,65,0
              Henri,1979,9,17,60,20.2,-94.0,hurricane,1.0,65,990,224,50,0
             Leslie,2024,10,5,60,10.5,-34.5,hurricane,1.0,70,986,110,10,0
               Zeta,2020,10,28,60,24.4,-91.5,hurricane,1.0,65,984,190,30,0
              Felix,2001,9,15,18,32.1,-37.6,hurricane,2.0,85,975,206,59,0
               Ivan,2004,9,13,0,19.5,-82.8,hurricane,5.0,140,916,300,130,1
               Gert,1999,9,14,12,16.8,-44.6,hurricane,2.0,90,968,190,47,0
               Igor,2010,9,12,0,17.6,-42.0,hurricane,1.0,65,987,160,15,0
               Kate,1985,11,19,0,22.1,-76.8,hurricane,2.0,95,967,267,86,0
          Gabrielle,1989,9,1,12,12.3,-35.1,hurricane,1.0,65,987,196,39,0
           Paulette,2020,9,16,60,41.2,-50.8,hurricane,1.0,80,968,440,130,0
              Isaac,2000,9,30,18,38.3,-49.8,hurricane,1.0,70,985,685,150,0
               Hugo,1989,9,14,60,13.0,-46.3,hurricane,1.0,80,980,170,33,0
                Ike,2008,9,5,60,23.6,-60.4,hurricane,4.0,115,949,195,70,1
              Erika,1997,9,4,18,15.2,-53.7,hurricane,1.0,65,999,186,36,0
            Ernesto,2024,8,19,0,37.7,-62.0,hurricane,1.0,70,975,290,30,0
               Lili,1996,10,21,12,33.7,-57.9,hurricane,1.0,65,986,298,56,0
            Georges,1980,9,8,0,40.2,-59.0,hurricane,1.0,70,993,457,87,0
              Sandy,2012,10,25,60,20.1,-76.0,hurricane,3.0,100,954,360,45,1
             Gloria,1985,9,24,60,21.9,-66.8,hurricane,3.0,100,952,286,102,1
              Julia,2010,9,15,60,16.9,-31.4,hurricane,3.0,110,956,165,50,1
          Gabrielle,1989,9,5,0,19.3,-55.7,hurricane,4.0,125,944,337,108,1
           Franklin,2023,8,31,0,34.4,-65.2,hurricane,2.0,90,961,250,60,0
            Alberto,2000,8,22,0,41.2,-45.9,hurricane,1.0,75,979,690,144,0
               Ivan,2004,9,12,60,18.4,-80.4,hurricane,4.0,135,915,250,105,1
                Lee,2023,9,15,12,35.1,-67.1,hurricane,1.0,75,962,500,160,0
            Ophelia,2011,10,2,60,35.0,-62.1,hurricane,3.0,110,945,270,50,1
               Bret,1999,8,21,0,21.9,-94.5,hurricane,1.0,65,983,225,55,0
                Lee,2017,9,26,18,29.9,-54.2,hurricane,2.0,95,972,90,35,0
              Grace,2021,8,19,0,19.7,-84.8,hurricane,1.0,70,988,190,40,0
                Lee,2023,9,7,0,15.1,-47.1,hurricane,1.0,70,989,140,15,0
            Ernesto,2012,8,7,12,17.8,-84.4,hurricane,1.0,65,988,160,20,0
                Sam,2021,9,29,0,18.1,-55.3,hurricane,4.0,115,947,210,60,1
              Oscar,2024,10,19,20,21.5,-71.1,hurricane,1.0,75,987,70,10,0
              Chris,2018,7,11,18,37.0,-66.8,hurricane,1.0,80,976,230,55,0
            Frances,1980,9,15,18,25.8,-50.8,hurricane,2.0,90,965,235,60,0
              Sally,2020,9,15,60,28.8,-88.0,hurricane,1.0,70,984,200,45,0
                Sam,2021,9,29,12,19.1,-56.6,hurricane,4.0,115,952,210,60,1
              Debby,1982,9,15,12,27.8,-69.6,hurricane,1.0,75,980,212,65,0
              Fiona,2022,9,23,0,30.9,-69.0,hurricane,4.0,115,931,400,150,1
              Irene,2011,8,25,18,26.5,-77.2,hurricane,2.0,90,950,375,110,0
             Kendra,1978,10,30,12,28.9,-72.6,hurricane,1.0,70,990,349,65,0
              Felix,1995,8,12,60,22.9,-59.0,hurricane,3.0,110,943,224,59,1
              Irene,2011,8,24,18,22.7,-74.3,hurricane,3.0,100,954,330,85,1
               Ivan,2004,9,11,33,17.4,-77.2,hurricane,4.0,130,924,217,61,1
               Irma,2017,9,5,18,16.9,-59.2,hurricane,5.0,155,926,250,85,1
               Earl,1998,9,2,18,28.7,-87.9,hurricane,2.0,85,988,234,67,0
               Iota,2020,11,16,12,13.5,-81.5,hurricane,4.0,135,917,310,70,1
            Katrina,2005,8,29,11,29.3,-89.6,hurricane,3.0,110,920,280,96,1
             Gordon,2006,9,15,18,31.1,-53.5,hurricane,1.0,80,976,180,50,0
             Bonnie,1992,9,21,0,37.0,-54.6,hurricane,2.0,90,972,186,50,0
               Fran,1996,9,1,12,22.2,-63.2,hurricane,1.0,70,982,237,54,0
               Igor,2010,9,19,0,27.5,-64.6,hurricane,1.0,80,945,500,125,0
              Shary,2010,10,30,60,32.9,-60.9,hurricane,1.0,65,989,150,10,0
            Katrina,2005,8,26,18,24.9,-82.6,hurricane,2.0,85,968,130,35,0
             Bonnie,1998,8,23,0,23.4,-71.0,hurricane,2.0,90,962,215,62,0
            Gonzalo,2014,10,16,18,26.5,-68.3,hurricane,4.0,125,942,240,75,1
               Earl,2010,8,30,12,18.5,-63.1,hurricane,3.0,105,965,290,80,1
               Earl,2010,8,30,60,18.1,-61.9,hurricane,2.0,95,967,250,80,0
              Katia,2011,9,4,18,22.3,-59.7,hurricane,2.0,90,959,240,70,0
              Teddy,2020,9,20,0,26.9,-60.8,hurricane,2.0,95,956,360,130,0
               Karl,2010,9,17,18,19.2,-96.4,hurricane,2.0,90,979,150,35,0
          Josephine,1984,10,14,60,36.8,-71.7,hurricane,1.0,65,975,261,52,0
             Helene,2006,9,17,18,20.8,-48.8,hurricane,2.0,90,970,250,65,0
           Paulette,2020,9,14,18,33.9,-64.4,hurricane,2.0,90,965,290,70,0
             Gloria,1976,9,30,18,34.0,-57.5,hurricane,2.0,90,981,194,61,0
             Gaston,2016,8,28,12,30.3,-54.7,hurricane,2.0,90,969,200,40,0
               Rita,2005,9,22,12,25.2,-88.3,hurricane,5.0,140,908,300,150,1
              Katia,2011,9,4,60,21.1,-57.9,hurricane,1.0,75,969,240,50,0
               Ivan,2004,9,15,18,27.9,-88.2,hurricane,4.0,115,937,400,165,1
            Gilbert,1988,9,14,18,20.9,-87.8,hurricane,4.0,130,925,222,63,1
               Fran,1996,8,30,60,19.4,-59.4,hurricane,1.0,65,991,221,47,0
          Gabrielle,1989,9,9,12,38.5,-60.0,hurricane,1.0,65,988,243,51,0
               Bill,2009,8,17,18,14.4,-46.0,hurricane,1.0,80,970,230,50,0
             Milton,2024,10,9,60,23.8,-85.9,hurricane,5.0,140,909,220,50,1
            Alberto,2000,8,13,18,38.8,-46.3,hurricane,1.0,75,980,526,137,0
           Danielle,2022,9,4,0,37.9,-45.0,hurricane,1.0,65,986,200,25,0
               Lili,2002,10,1,12,21.6,-83.2,hurricane,2.0,90,971,318,115,0
            Frances,1980,9,10,0,13.4,-32.9,hurricane,2.0,90,966,184,44,0
           Humberto,2001,9,25,0,36.8,-64.3,hurricane,1.0,65,992,255,59,0
               Earl,1980,9,8,60,30.4,-42.5,hurricane,1.0,65,988,242,50,0
            Gilbert,1988,9,12,0,16.8,-72.0,hurricane,3.0,105,964,217,57,1
              Hanna,2008,9,2,60,21.4,-72.7,hurricane,1.0,65,980,250,60,0
           Florence,2018,9,14,18,34.0,-78.4,hurricane,1.0,65,969,270,30,0
              Nigel,2023,9,18,18,27.5,-51.7,hurricane,1.0,70,982,250,20,0
                Ida,2009,11,9,60,24.4,-87.5,hurricane,1.0,80,988,220,45,0
              Katia,2017,9,8,12,21.1,-95.7,hurricane,2.0,85,973,110,30,0
              Irene,1999,10,15,18,25.1,-81.3,hurricane,1.0,65,986,227,52,0
           Danielle,1998,8,30,60,26.4,-72.2,hurricane,1.0,65,988,205,59,0
              Emily,1987,9,23,60,19.0,-71.5,hurricane,1.0,70,984,223,51,0
             Leslie,2024,10,7,60,15.2,-40.0,hurricane,1.0,75,983,150,25,0
            Frances,2004,9,4,10,26.6,-78.2,hurricane,2.0,90,961,216,65,0
            Candice,1976,8,22,18,41.3,-56.4,hurricane,1.0,80,964,691,144,0
           Florence,2018,9,9,18,24.4,-56.7,hurricane,1.0,70,979,210,25,0
          Cristobal,2014,8,28,12,36.3,-67.1,hurricane,1.0,70,979,250,70,0
              Maria,2005,9,8,0,37.2,-49.9,hurricane,1.0,70,982,375,135,0
              Karen,2001,10,14,0,37.9,-64.0,hurricane,1.0,65,985,257,48,0
           Florence,2018,9,12,60,28.7,-69.5,hurricane,4.0,115,945,280,100,1
            Epsilon,2020,10,23,0,32.2,-61.6,hurricane,1.0,75,968,430,25,0
                Ike,2008,9,8,18,21.2,-79.1,hurricane,1.0,75,964,305,60,0
              Irene,2005,8,17,0,36.5,-61.3,hurricane,1.0,80,978,170,40,0
            Ophelia,2005,9,14,0,32.6,-78.1,hurricane,1.0,65,985,220,75,0
            Georges,1998,9,19,18,15.4,-53.5,hurricane,4.0,125,949,207,57,1
            Georges,1998,9,17,18,12.3,-40.0,hurricane,1.0,65,987,189,40,0
            Frances,2004,8,29,12,18.6,-54.4,hurricane,4.0,115,948,245,70,1
              Isaac,2000,9,26,0,17.9,-42.0,hurricane,2.0,90,970,270,69,0
              Felix,2001,9,16,18,34.3,-32.4,hurricane,1.0,70,979,231,55,0
          Gabrielle,1989,9,1,60,11.8,-33.4,hurricane,1.0,65,987,193,40,0
             Helene,2006,9,20,18,25.9,-56.7,hurricane,1.0,80,960,350,70,0
               Lili,1990,10,11,12,30.7,-61.3,hurricane,1.0,65,988,247,49,0
               Alex,2004,8,5,0,38.5,-66.0,hurricane,3.0,105,957,225,70,1
            Alberto,2000,8,22,60,42.6,-45.4,hurricane,1.0,75,981,693,142,0
               Ivan,1980,10,10,0,34.9,-40.7,hurricane,2.0,90,977,260,68,0
               Dean,1989,8,8,60,44.1,-59.7,hurricane,1.0,65,978,432,70,0
              Emily,1993,8,30,12,31.8,-71.4,hurricane,1.0,75,975,226,66,0
               Gert,1981,9,12,0,31.5,-69.6,hurricane,2.0,90,989,210,64,0
             Dennis,1999,8,28,18,27.7,-77.3,hurricane,2.0,90,969,222,65,0
             Bonnie,1992,9,20,60,36.1,-56.2,hurricane,2.0,85,973,186,50,0
           Danielle,2004,8,16,12,17.7,-37.2,hurricane,2.0,90,970,165,40,0
              Tammy,2023,10,22,18,19.4,-63.4,hurricane,1.0,75,990,170,30,0
              Mitch,1998,10,26,60,16.4,-81.8,hurricane,4.0,135,922,280,84,1
               Dean,2007,8,20,18,18.0,-83.3,hurricane,4.0,135,924,270,90,1
               Irma,2017,9,5,0,16.6,-55.1,hurricane,4.0,125,943,210,75,1
              Lenny,1999,11,17,60,16.4,-66.5,hurricane,3.0,105,952,255,75,1
             Rafael,2012,10,15,12,22.6,-65.6,hurricane,1.0,70,983,270,50,0
               Bret,1999,8,22,18,26.6,-96.8,hurricane,4.0,120,946,290,106,1
               Irma,2017,9,8,0,21.1,-71.8,hurricane,5.0,140,919,270,105,1
             Helene,2006,9,17,60,19.9,-47.9,hurricane,1.0,75,979,250,40,0
              Emily,1993,8,29,0,28.6,-68.2,hurricane,1.0,70,973,222,64,0
            Alberto,2000,8,19,60,35.3,-48.2,hurricane,1.0,80,976,182,47,0
               Ivan,2004,9,12,0,18.2,-79.6,hurricane,5.0,145,910,250,120,1
               Hugo,1989,9,15,0,13.8,-50.5,hurricane,3.0,100,962,218,51,1
            Alberto,2000,8,18,18,34.7,-48.0,hurricane,1.0,65,987,227,48,0
            Edouard,2014,9,15,0,25.8,-52.7,hurricane,1.0,80,975,220,30,0
              Chris,2012,6,21,60,39.5,-45.5,hurricane,1.0,70,982,120,25,0
               Erin,1995,8,2,0,26.9,-79.0,hurricane,1.0,75,982,213,59,0
            Georges,1998,9,19,60,14.4,-50.6,hurricane,2.0,95,965,229,59,0
           Humberto,2001,9,23,12,31.0,-67.5,hurricane,1.0,65,990,226,59,0
               Lili,2002,10,2,18,25.4,-89.5,hurricane,4.0,120,941,338,140,1
               Jose,1999,10,20,16,17.1,-61.7,hurricane,1.0,80,982,282,66,0
             Gustav,1990,8,31,0,28.9,-57.7,hurricane,3.0,100,958,273,83,1
             Milton,2024,10,7,60,22.1,-92.9,hurricane,2.0,90,972,140,30,0
           Florence,2018,9,10,60,24.7,-58.4,hurricane,2.0,90,967,220,35,0
           Danielle,2004,8,15,60,14.1,-30.8,hurricane,1.0,75,981,195,45,0
             Gladys,1975,10,2,12,35.3,-69.8,hurricane,4.0,120,939,463,124,1
               Nate,2005,9,8,60,30.0,-65.0,hurricane,1.0,75,982,180,40,0
               Erin,1995,8,1,0,23.6,-74.9,hurricane,1.0,70,992,233,54,0
              Sally,2020,9,15,18,29.3,-88.1,hurricane,1.0,70,981,190,45,0
             Helene,1988,9,30,0,46.2,-38.8,hurricane,1.0,65,985,493,104,0
            Joaquin,2015,10,6,0,36.2,-63.6,hurricane,1.0,75,967,320,60,0
             Margot,2023,9,13,18,34.4,-40.6,hurricane,1.0,75,970,380,110,0
              Wilma,2005,10,22,60,20.8,-87.0,hurricane,3.0,110,935,325,150,1
               Igor,2010,9,12,12,17.7,-44.9,hurricane,2.0,90,970,200,45,0
               Juan,2003,9,28,60,37.1,-64.0,hurricane,2.0,90,970,213,65,0
             Helene,2024,9,25,18,22.0,-86.5,hurricane,1.0,70,978,430,30,0
            Frances,2004,8,27,0,13.7,-46.8,hurricane,1.0,70,984,135,15,0
              Katia,2011,9,4,0,20.4,-57.1,hurricane,1.0,70,978,240,30,0
            Frances,1980,9,13,60,18.8,-40.6,hurricane,2.0,85,968,240,57,0
            Georges,1998,9,28,18,30.6,-88.9,hurricane,1.0,65,984,225,60,0
             Isaias,2020,8,1,0,22.9,-75.9,hurricane,1.0,75,987,200,40,0
              Delta,2020,10,7,10,20.8,-86.9,hurricane,2.0,90,971,200,35,0
               Irma,2017,9,6,16,18.5,-64.4,hurricane,5.0,155,915,260,90,1
            Edouard,1996,8,26,12,17.9,-53.2,hurricane,4.0,125,937,207,61,1
               Lili,1990,10,11,0,31.2,-55.9,hurricane,1.0,65,987,231,52,0
             Nadine,2012,9,29,60,31.4,-35.7,hurricane,1.0,65,988,160,25,0
              Tomas,2010,11,7,60,25.4,-69.6,hurricane,1.0,65,990,175,20,0
              Debby,2024,8,5,0,28.3,-84.1,hurricane,1.0,70,986,200,30,0
              Wilma,2005,10,21,0,19.1,-85.8,hurricane,4.0,130,924,325,150,1
               Bret,1999,8,22,0,24.7,-95.1,hurricane,4.0,120,954,286,105,1
             Leslie,2024,10,10,60,22.6,-49.7,hurricane,2.0,85,974,140,35,0
           Paulette,2020,9,13,18,30.2,-62.6,hurricane,1.0,75,974,250,50,0
           Michelle,2001,11,3,60,18.8,-84.3,hurricane,3.0,105,942,306,108,1
              Felix,1995,8,14,18,30.7,-64.1,hurricane,1.0,75,962,199,58,0
              Allen,1980,8,10,18,27.3,-99.0,hurricane,1.0,70,970,205,56,0
            Edouard,1996,8,30,60,26.4,-69.9,hurricane,4.0,120,939,310,111,1
              Sandy,2012,10,28,12,32.0,-73.0,hurricane,1.0,65,954,750,180,0
              Floyd,1999,9,13,12,23.9,-71.4,hurricane,4.0,135,921,211,63,1
              Debby,2000,8,23,60,19.5,-68.1,hurricane,1.0,65,995,234,48,0
           Hortense,1996,9,11,0,19.5,-68.9,hurricane,1.0,70,982,238,48,0
             Gloria,1979,9,8,0,27.0,-39.2,hurricane,1.0,75,985,233,58,0
              Delta,2020,10,8,12,23.7,-92.4,hurricane,2.0,90,969,220,50,0
             Dennis,1999,8,29,18,30.8,-78.4,hurricane,2.0,90,967,339,116,0
               Dean,1989,8,3,0,18.5,-60.7,hurricane,1.0,70,990,208,41,0
             Bertha,2014,8,4,18,28.5,-73.6,hurricane,1.0,70,999,150,20,0
             Dennis,1999,8,26,18,24.4,-74.0,hurricane,1.0,70,990,215,58,0
           Florence,2018,9,12,0,27.9,-68.1,hurricane,4.0,120,943,270,90,1
               Ivan,1998,9,25,18,37.2,-40.2,hurricane,1.0,75,983,245,62,0
           Danielle,1998,8,28,18,23.4,-65.7,hurricane,1.0,80,986,226,62,0
             Bertha,1996,7,10,18,26.4,-75.8,hurricane,1.0,80,966,240,62,0
              Teddy,2020,9,20,60,27.5,-61.9,hurricane,2.0,90,958,360,130,0
              Chris,2018,7,11,12,35.6,-69.1,hurricane,2.0,85,973,180,40,0
              David,1979,8,31,18,17.9,-69.7,hurricane,5.0,150,926,293,98,1
               Kate,1985,11,19,60,22.1,-78.4,hurricane,2.0,95,968,299,99,0
              Grace,2021,8,20,12,20.6,-93.8,hurricane,1.0,75,982,230,30,0
                Bob,1991,8,18,18,33.0,-76.1,hurricane,2.0,85,965,203,62,0
             Jeanne,2004,9,26,60,27.3,-80.6,hurricane,2.0,95,953,305,100,0
             Helene,1988,9,23,12,14.7,-45.5,hurricane,4.0,120,939,240,62,1
            Michael,2018,10,9,0,22.7,-85.2,hurricane,2.0,85,971,260,60,0
             Isabel,2003,9,18,18,35.1,-76.4,hurricane,2.0,85,958,203,64,0
               Rita,2005,9,21,0,24.1,-82.7,hurricane,2.0,95,967,205,65,0
            Frances,1976,9,1,60,26.3,-54.3,hurricane,3.0,100,963,225,58,1
                Bob,1985,7,24,18,30.5,-80.5,hurricane,1.0,65,1003,207,60,0
            Blanche,1975,7,28,0,39.3,-67.2,hurricane,1.0,75,980,730,160,0
              Maria,2017,9,26,12,33.3,-73.1,hurricane,1.0,65,970,370,90,0
              Floyd,1981,9,7,12,28.4,-68.5,hurricane,3.0,100,975,215,68,1
           Caroline,1975,8,30,0,23.3,-94.2,hurricane,1.0,65,990,233,55,0
               Dean,1989,8,7,12,37.5,-64.0,hurricane,2.0,85,979,193,62,0
               Alex,2004,8,4,12,37.3,-70.2,hurricane,2.0,85,973,195,65,0
             Dorian,2019,8,31,60,25.6,-72.1,hurricane,4.0,120,947,170,45,1
             Gustav,1990,8,30,12,27.0,-57.8,hurricane,2.0,90,968,245,66,0
               Alex,2004,8,3,60,33.0,-77.4,hurricane,1.0,70,983,130,40,0
           Frederic,1979,9,1,12,13.3,-50.4,hurricane,1.0,65,988,203,38,0
          Claudette,1991,9,9,12,33.8,-60.5,hurricane,1.0,75,980,222,58,0
            Katrina,2005,8,29,0,27.2,-89.2,hurricane,5.0,140,905,380,170,1
             Arthur,2014,7,3,18,32.9,-78.3,hurricane,1.0,80,978,190,50,0
               Olga,2001,11,28,0,32.3,-55.8,hurricane,1.0,75,975,446,98,0
              Irene,2011,8,28,60,38.1,-75.0,hurricane,1.0,65,958,390,75,0
               Igor,2010,9,20,0,31.9,-65.7,hurricane,1.0,65,953,550,150,0
               Juan,2003,9,29,0,42.8,-63.9,hurricane,2.0,85,972,535,118,0
            Edouard,1996,8,26,18,18.4,-54.5,hurricane,4.0,125,938,220,65,1
              Tammy,2023,10,25,60,25.1,-60.4,hurricane,2.0,85,969,230,20,0
              Felix,2001,9,13,18,27.1,-48.0,hurricane,2.0,95,966,236,59,0
               Ivan,2004,9,11,60,17.4,-77.6,hurricane,4.0,130,923,250,70,1
           Francine,2024,9,11,0,26.0,-94.7,hurricane,1.0,65,982,170,30,0
            Allison,1995,6,4,18,26.2,-86.2,hurricane,1.0,65,988,215,51,0
               Karl,2010,9,17,16,19.3,-96.2,hurricane,3.0,100,976,150,35,1
              Danny,2015,8,21,0,13.2,-46.2,hurricane,2.0,85,981,80,20,0
              Fiona,2022,9,20,12,21.5,-71.2,hurricane,3.0,100,961,250,50,1
               Iris,2001,10,7,12,17.3,-77.0,hurricane,1.0,75,989,150,27,0
              Mitch,1998,10,27,12,17.1,-85.0,hurricane,5.0,150,922,284,85,1
              Irene,2011,8,27,12,34.7,-76.6,hurricane,1.0,75,952,375,120,0
              Erika,1997,9,5,60,16.0,-56.4,hurricane,1.0,65,997,185,36,0
             Jeanne,2004,9,21,0,27.4,-70.8,hurricane,1.0,75,982,180,40,0
              Fiona,2022,9,21,12,24.2,-71.7,hurricane,4.0,115,937,290,70,1
             Fabian,2003,8,31,12,18.0,-52.5,hurricane,3.0,110,952,263,76,1
               Irma,2017,9,2,60,19.1,-41.1,hurricane,3.0,100,967,130,30,1
            Marilyn,1995,9,19,60,29.6,-68.6,hurricane,1.0,75,970,212,67,0
              Chris,2018,7,11,0,33.9,-71.9,hurricane,2.0,90,969,140,35,0
              Lenny,1999,11,19,0,18.1,-63.1,hurricane,2.0,85,975,257,65,0
              Grace,1991,10,29,12,31.5,-63.2,hurricane,2.0,85,982,511,122,0
              Larry,2021,9,4,12,16.4,-45.3,hurricane,3.0,110,956,230,55,1
              David,1979,9,3,0,24.6,-78.2,hurricane,1.0,80,976,232,60,0
             Gladys,1975,9,29,18,23.6,-63.9,hurricane,1.0,75,985,230,63,0
            Edouard,1996,8,26,60,17.5,-52.0,hurricane,4.0,125,936,224,58,1
               Bill,2009,8,18,60,15.3,-49.0,hurricane,2.0,90,965,255,50,0
               Rina,2011,10,27,60,18.6,-86.7,hurricane,1.0,65,987,135,30,0
             Gloria,1976,9,30,12,33.1,-58.8,hurricane,2.0,90,977,221,65,0
           Florence,1994,11,6,60,32.0,-56.9,hurricane,1.0,75,980,235,56,0
              Mitch,1998,10,27,18,16.9,-85.4,hurricane,5.0,145,928,310,101,1
              Larry,2021,9,4,18,17.0,-46.5,hurricane,3.0,105,958,250,65,1
              Grace,2021,8,18,18,19.6,-83.0,hurricane,1.0,70,990,170,25,0
               Gert,1999,9,13,12,15.9,-39.2,hurricane,1.0,65,984,175,32,0
              Isaac,2006,10,1,0,32.0,-59.8,hurricane,1.0,75,987,190,50,0
              Laura,2020,8,27,0,28.5,-93.0,hurricane,4.0,130,937,250,90,1
           Danielle,2010,8,26,0,22.0,-53.6,hurricane,1.0,80,977,240,55,0
               Iota,2020,11,15,60,13.0,-77.1,hurricane,1.0,65,988,170,20,0
             Dennis,2005,7,7,60,16.7,-74.1,hurricane,1.0,80,972,190,20,0
               Dean,1989,8,7,60,35.6,-64.5,hurricane,2.0,90,969,209,64,0
               Fran,1996,9,1,18,22.5,-63.9,hurricane,1.0,75,981,245,56,0
            Frances,1980,9,10,12,14.2,-34.1,hurricane,2.0,85,968,184,44,0
               Bill,2009,8,19,60,17.6,-54.2,hurricane,4.0,115,954,300,70,1
              Irene,1999,10,17,18,32.2,-79.0,hurricane,1.0,70,978,255,57,0
                Lee,2017,9,27,12,30.3,-56.6,hurricane,3.0,100,963,140,55,1
              Irene,1981,9,30,12,38.9,-42.4,hurricane,1.0,75,983,672,149,0
             Gladys,1975,9,27,0,17.1,-50.7,hurricane,1.0,65,990,191,44,0
               Lili,1984,12,21,12,29.0,-52.0,hurricane,1.0,70,980,246,55,0
              Allen,1980,8,6,60,18.3,-75.9,hurricane,4.0,115,955,208,65,1
               Karl,2004,9,18,12,15.0,-38.8,hurricane,2.0,90,970,210,35,0
               Gert,1993,9,20,60,21.1,-95.0,hurricane,1.0,65,982,220,55,0
              Floyd,1999,9,12,60,22.8,-65.2,hurricane,2.0,95,960,304,110,0
            Michael,2012,9,5,18,28.6,-43.1,hurricane,1.0,65,992,70,10,0
              Maria,2017,9,20,30,17.3,-64.7,hurricane,5.0,150,908,230,85,1
              Maria,2005,9,4,18,29.6,-56.0,hurricane,1.0,75,980,150,30,0
              Beryl,2018,7,7,0,10.7,-48.3,hurricane,1.0,65,994,50,10,0
              Keith,2000,10,5,12,21.8,-97.0,hurricane,1.0,75,983,229,54,0
