name,year,month,day,hour,lat,long,status,category,wind,pressure,tropicalstorm_force_diameter,hurricane_force_diameter,hurricane_class,merge_name,storm_id,correct_datetime,datetime,CSST,COHC,SHRD,RHMD,MTPW,VMPI,DTL
              Emily,2005,7,16,60,15.4,-75.0,hurricane,4.0,120,953,180,70,1,EMILY,AL052005,2005-07-16 06:00:00,2005-07-16 06:00:00,281.0,68.0,152.0,67.0,590.0,123.0,307.0
               Noel,1995,9,29,60,16.5,-42.2,hurricane,1.0,65,987,149,22,0,NOEL,AL161995,1995-09-29 06:00:00,1995-09-29 06:00:00,273.0,29.0,269.0,57.0,515.0,126.0,1692.0
           Franklin,2023,8,28,60,26.7,-70.6,hurricane,3.0,100,951,230,40,1,FRANKLIN,AL082023,2023-08-28 06:00:00,2023-08-28 06:00:00,290.0,36.0,30.0,57.0,554.0,142.0,646.0
            Charley,1992,9,26,12,36.3,-31.5,hurricane,1.0,65,980,237,56,0,CHARLEY,AL061992,1992-09-26 12:00:00,1992-09-26 12:00:00,237.0,0.0,215.0,52.0,323.0,71.0,1960.0
                Ike,2008,9,7,60,21.1,-71.6,hurricane,4.0,115,947,235,80,1,IKE,AL092008,2008-09-07 06:00:00,2008-09-07 06:00:00,289.0,76.0,163.0,62.0,560.0,129.0,133.0
                Ida,2021,8,27,18,21.5,-82.6,hurricane,1.0,70,987,120,20,0,IDA,AL092021,2021-08-27 18:00:00,2021-08-27 18:00:00,299.0,117.0,131.0,64.0,577.0,149.0,9.0
             Isabel,2003,9,10,18,21.1,-51.4,hurricane,4.0,120,942,231,63,1,ISABEL,AL132003,2003-09-10 18:00:00,2003-09-10 18:00:00,279.0,41.0,40.0,44.0,548.0,134.0,1150.0
             Helene,1988,9,21,18,12.4,-39.9,hurricane,1.0,75,983,198,48,0,HELENE,AL091988,1988-09-21 18:00:00,1988-09-21 18:00:00,280.0,25.0,136.0,69.0,586.0,140.0,1549.0
              Felix,2001,9,17,60,35.4,-31.7,hurricane,1.0,65,983,227,52,0,FELIX,AL072001,2001-09-17 06:00:00,2001-09-17 06:00:00,247.0,0.0,212.0,41.0,452.0,65.0,1938.0
             Dorian,2019,8,31,12,25.9,-73.0,hurricane,4.0,125,944,190,50,1,DORIAN,AL052019,2019-08-31 12:00:00,2019-08-31 12:00:00,290.0,49.0,134.0,61.0,519.0,137.0,496.0
              Irene,1999,10,18,12,36.8,-71.6,hurricane,2.0,90,960,569,126,0,IRENE,AL131999,1999-10-18 12:00:00,1999-10-18 12:00:00,252.0,0.0,480.0,46.0,515.0,21.0,355.0
            Epsilon,2005,12,5,0,34.2,-37.8,hurricane,1.0,70,985,175,20,0,EPSILON,AL302005,2005-12-05 00:00:00,2005-12-05 00:00:00,210.0,0.0,311.0,44.0,356.0,72.0,1893.0
               Ivan,2004,9,15,60,25.6,-87.4,hurricane,4.0,120,935,375,165,1,IVAN,AL092004,2004-09-15 06:00:00,2004-09-15 06:00:00,294.0,66.0,154.0,57.0,616.0,140.0,420.0
               Earl,2010,8,29,18,17.3,-59.3,hurricane,1.0,75,978,240,50,0,EARL,AL072010,2010-08-29 18:00:00,2010-08-29 18:00:00,285.0,70.0,77.0,43.0,568.0,145.0,252.0
             Isabel,2003,9,14,12,23.5,-65.8,hurricane,4.0,135,935,209,62,1,ISABEL,AL132003,2003-09-14 12:00:00,2003-09-14 12:00:00,289.0,59.0,86.0,51.0,549.0,124.0,547.0
              Emily,1993,8,29,60,29.3,-68.8,hurricane,1.0,70,978,218,63,0,EMILY,AL051993,1993-08-29 06:00:00,1993-08-29 06:00:00,284.0,30.0,91.0,46.0,491.0,123.0,945.0
              Tammy,2023,10,22,12,18.7,-62.8,hurricane,1.0,75,990,190,30,0,TAMMY,AL202023,2023-10-22 12:00:00,2023-10-22 12:00:00,286.0,67.0,201.0,68.0,604.0,146.0,50.0
                Ike,2008,9,5,60,23.6,-60.4,hurricane,4.0,115,949,195,70,1,IKE,AL092008,2008-09-05 06:00:00,2008-09-05 06:00:00,286.0,45.0,304.0,61.0,572.0,138.0,648.0
               Otto,2010,10,8,12,25.2,-64.8,hurricane,1.0,65,983,230,35,0,OTTO,AL172010,2010-10-08 12:00:00,2010-10-08 12:00:00,284.0,42.0,247.0,57.0,599.0,92.0,717.0
                Sam,2021,10,3,0,35.8,-57.9,hurricane,3.0,100,954,400,100,1,SAM,AL182021,2021-10-03 00:00:00,2021-10-03 00:00:00,255.0,0.0,98.0,48.0,418.0,99.0,1075.0
               Ivan,2004,9,12,18,19.1,-82.1,hurricane,4.0,130,920,270,125,1,IVAN,AL092004,2004-09-12 18:00:00,2004-09-12 18:00:00,296.0,106.0,189.0,61.0,585.0,147.0,276.0
             Gaston,2016,8,30,0,31.4,-54.9,hurricane,2.0,85,970,200,55,0,GASTON,AL072016,2016-08-30 00:00:00,2016-08-30 00:00:00,277.0,13.0,130.0,38.0,484.0,147.0,1631.0
            Isidore,1990,9,8,12,23.2,-39.3,hurricane,1.0,65,994,225,47,0,ISIDORE,AL101990,1990-09-08 12:00:00,1990-09-08 12:00:00,267.0,6.0,291.0,47.0,480.0,109.0,2310.0
               Kate,2003,10,4,60,30.1,-51.6,hurricane,3.0,100,962,248,67,1,KATE,AL162003,2003-10-04 06:00:00,2003-10-04 06:00:00,269.0,14.0,208.0,43.0,444.0,126.0,1725.0
              Danny,2003,7,19,0,40.1,-51.7,hurricane,1.0,65,1001,298,52,0,DANNY,AL052003,2003-07-19 00:00:00,2003-07-19 00:00:00,232.0,0.0,176.0,62.0,472.0,0.0,736.0
              Danny,2015,8,20,12,12.3,-44.4,hurricane,1.0,65,995,80,20,0,DANNY,AL042015,2015-08-20 12:00:00,2015-08-20 12:00:00,277.0,35.0,96.0,51.0,546.0,117.0,1178.0
              Maria,2017,9,23,12,25.1,-72.1,hurricane,3.0,100,952,320,85,1,MARIA,AL152017,2017-09-23 12:00:00,2017-09-23 12:00:00,288.0,50.0,186.0,64.0,575.0,143.0,430.0
             Gloria,1985,9,24,60,21.9,-66.8,hurricane,3.0,100,952,286,102,1,GLORIA,AL091985,1985-09-24 06:00:00,1985-09-24 06:00:00,288.0,71.0,70.0,65.0,581.0,144.0,377.0
             Gordon,2000,9,17,18,28.0,-83.8,hurricane,1.0,65,985,208,58,0,GORDON,AL112000,2000-09-17 18:00:00,2000-09-17 18:00:00,290.0,33.0,264.0,48.0,448.0,130.0,95.0
             Jeanne,2004,9,23,18,25.8,-70.0,hurricane,1.0,75,966,220,70,0,JEANNE,AL112004,2004-09-23 18:00:00,2004-09-23 18:00:00,287.0,39.0,37.0,38.0,536.0,140.0,585.0
              Floyd,1999,9,11,12,21.9,-62.0,hurricane,2.0,95,962,231,64,0,FLOYD,AL081999,1999-09-11 12:00:00,1999-09-11 12:00:00,287.0,62.0,145.0,64.0,571.0,150.0,415.0
               Bill,2009,8,19,12,18.3,-55.6,hurricane,4.0,115,949,300,100,1,BILL,AL032009,2009-08-19 12:00:00,2009-08-19 12:00:00,281.0,56.0,166.0,58.0,617.0,132.0,654.0
                Lee,2023,9,7,60,15.6,-48.2,hurricane,1.0,75,986,150,15,0,LEE,AL132023,2023-09-07 06:00:00,2023-09-07 06:00:00,278.0,42.0,33.0,58.0,549.0,158.0,1238.0
            Matthew,2016,10,2,12,14.0,-74.3,hurricane,4.0,130,947,240,45,1,MATTHEW,AL142016,2016-10-02 12:00:00,2016-10-02 12:00:00,289.0,69.0,81.0,74.0,611.0,149.0,296.0
             Rafael,2012,10,16,60,25.9,-65.3,hurricane,1.0,80,972,310,60,0,RAFAEL,AL172012,2012-10-16 06:00:00,2012-10-16 06:00:00,282.0,33.0,365.0,64.0,591.0,115.0,799.0
              Emily,1993,9,3,0,38.6,-59.6,hurricane,1.0,80,975,418,96,0,EMILY,AL051993,1993-09-03 00:00:00,1993-09-03 00:00:00,264.0,1.0,225.0,38.0,440.0,83.0,729.0
             Isabel,2003,9,12,12,21.6,-57.4,hurricane,5.0,140,920,221,62,1,ISABEL,AL132003,2003-09-12 12:00:00,2003-09-12 12:00:00,285.0,52.0,189.0,48.0,532.0,127.0,632.0
            Lorenzo,2019,9,26,60,14.7,-38.8,hurricane,2.0,95,967,300,50,0,LORENZO,AL132019,2019-09-26 06:00:00,2019-09-26 06:00:00,275.0,27.0,108.0,72.0,618.0,126.0,1800.0
           Danielle,2010,8,28,12,28.9,-60.8,hurricane,2.0,95,952,330,100,0,DANIELLE,AL062010,2010-08-28 12:00:00,2010-08-28 12:00:00,285.0,24.0,285.0,51.0,581.0,130.0,1183.0
           Humberto,2019,9,16,60,29.5,-77.3,hurricane,1.0,70,982,200,40,0,HUMBERTO,AL092019,2019-09-16 06:00:00,2019-09-16 06:00:00,286.0,59.0,180.0,53.0,576.0,141.0,343.0
             Bonnie,1986,6,26,60,29.0,-93.7,hurricane,1.0,75,995,226,69,0,BONNIE,AL021986,1986-06-26 06:00:00,1986-06-26 06:00:00,286.0,26.0,102.0,53.0,482.0,109.0,80.0
             Bonnie,1998,8,24,18,26.1,-72.8,hurricane,3.0,100,962,296,105,1,BONNIE,AL021998,1998-08-24 18:00:00,1998-08-24 18:00:00,290.0,47.0,250.0,56.0,576.0,148.0,521.0
           Florence,2018,9,5,0,20.4,-43.4,hurricane,2.0,85,975,150,30,0,FLORENCE,AL062018,2018-09-05 00:00:00,2018-09-05 00:00:00,270.0,18.0,245.0,46.0,538.0,114.0,1885.0
             Bonnie,1992,9,24,0,37.5,-51.1,hurricane,1.0,75,979,515,133,0,BONNIE,AL051992,1992-09-24 00:00:00,1992-09-24 00:00:00,254.0,0.0,193.0,47.0,394.0,104.0,1029.0
            Epsilon,2005,12,3,60,34.5,-46.2,hurricane,1.0,65,987,200,30,0,EPSILON,AL302005,2005-12-03 06:00:00,2005-12-03 06:00:00,216.0,0.0,262.0,48.0,377.0,69.0,1469.0
             Nadine,2012,9,29,12,32.6,-36.1,hurricane,1.0,65,988,160,25,0,NADINE,AL142012,2012-09-29 12:00:00,2012-09-29 12:00:00,256.0,0.0,249.0,37.0,421.0,78.0,2133.0
              Henri,2021,8,21,12,33.6,-72.7,hurricane,1.0,65,991,200,40,0,HENRI,AL082021,2021-08-21 12:00:00,2021-08-21 12:00:00,276.0,25.0,60.0,58.0,532.0,119.0,357.0
               Ivan,2004,9,5,12,9.8,-45.1,hurricane,2.0,85,977,200,40,0,IVAN,AL092004,2004-09-05 12:00:00,2004-09-05 12:00:00,290.0,47.0,31.0,57.0,535.0,159.0,925.0
             Nicole,2016,10,11,18,27.2,-66.2,hurricane,1.0,70,980,180,25,0,NICOLE,AL152016,2016-10-11 18:00:00,2016-10-11 18:00:00,278.0,25.0,167.0,54.0,579.0,150.0,922.0
               Earl,1986,9,13,12,29.5,-54.9,hurricane,2.0,90,983,234,61,0,EARL,AL091986,1986-09-13 12:00:00,1986-09-13 12:00:00,280.0,20.0,76.0,37.0,459.0,135.0,1488.0
            Joaquin,2015,10,1,12,23.1,-73.7,hurricane,4.0,115,942,260,65,1,JOAQUIN,AL112015,2015-10-01 12:00:00,2015-10-01 12:00:00,288.0,69.0,135.0,62.0,589.0,150.0,211.0
             Bertha,2008,7,7,60,19.1,-49.4,hurricane,1.0,65,987,160,20,0,BERTHA,AL022008,2008-07-07 06:00:00,2008-07-07 06:00:00,268.0,20.0,206.0,46.0,526.0,115.0,1258.0
             Helene,1988,9,29,12,40.2,-44.4,hurricane,2.0,85,973,608,147,0,HELENE,AL091988,1988-09-29 12:00:00,1988-09-29 12:00:00,235.0,0.0,523.0,60.0,456.0,15.0,1002.0
           Humberto,1995,8,28,18,28.4,-49.3,hurricane,1.0,65,987,244,54,0,HUMBERTO,AL091995,1995-08-28 18:00:00,1995-08-28 18:00:00,278.0,17.0,319.0,51.0,516.0,138.0,1745.0
          Gabrielle,1989,9,9,18,38.9,-60.1,hurricane,1.0,65,990,204,55,0,GABRIELLE,AL101989,1989-09-09 18:00:00,1989-09-09 18:00:00,263.0,2.0,161.0,40.0,558.0,59.0,681.0
              Elena,1985,8,30,60,27.3,-87.2,hurricane,1.0,80,980,237,68,0,ELENA,AL051985,1985-08-30 06:00:00,1985-08-30 06:00:00,294.0,60.0,224.0,57.0,552.0,149.0,272.0
            Ophelia,2017,10,15,60,37.9,-19.8,hurricane,2.0,90,959,260,70,0,OPHELIA,AL172017,2017-10-15 06:00:00,2017-10-15 06:00:00,215.0,0.0,303.0,53.0,345.0,51.0,905.0
               Earl,1986,9,14,18,30.6,-51.7,hurricane,2.0,90,979,205,60,0,EARL,AL091986,1986-09-14 18:00:00,1986-09-14 18:00:00,277.0,18.0,69.0,40.0,474.0,132.0,1762.0
              Teddy,2020,9,22,60,37.6,-62.1,hurricane,2.0,90,952,480,170,0,TEDDY,AL202020,2020-09-22 06:00:00,2020-09-22 06:00:00,261.0,0.0,414.0,48.0,483.0,74.0,720.0
               Luis,1995,9,7,60,21.3,-66.0,hurricane,4.0,120,936,289,108,1,LUIS,AL131995,1995-09-07 06:00:00,1995-09-07 06:00:00,287.0,68.0,122.0,51.0,590.0,136.0,317.0
               Dean,2007,8,17,18,14.8,-63.5,hurricane,3.0,110,961,280,45,1,DEAN,AL042007,2007-08-17 18:00:00,2007-08-17 18:00:00,287.0,64.0,110.0,62.0,579.0,136.0,232.0
               Jose,1999,10,19,18,14.9,-58.9,hurricane,1.0,65,992,187,38,0,JOSE,AL141999,1999-10-19 18:00:00,1999-10-19 18:00:00,286.0,67.0,190.0,74.0,576.0,143.0,190.0
              Danny,2003,7,18,18,39.2,-53.4,hurricane,1.0,65,1002,289,52,0,DANNY,AL052003,2003-07-18 18:00:00,2003-07-18 18:00:00,245.0,0.0,129.0,61.0,492.0,7.0,824.0
            Isidore,2002,9,20,0,20.7,-82.3,hurricane,1.0,75,979,227,60,0,ISIDORE,AL102002,2002-09-20 00:00:00,2002-09-20 00:00:00,297.0,124.0,220.0,65.0,637.0,150.0,103.0
           Franklin,2023,8,31,60,34.7,-63.9,hurricane,2.0,85,963,250,75,0,FRANKLIN,AL082023,2023-08-31 06:00:00,2023-08-31 06:00:00,270.0,13.0,219.0,60.0,558.0,90.0,939.0
               Kyle,2002,9,26,0,28.6,-56.6,hurricane,1.0,65,987,243,57,0,KYLE,AL122002,2002-09-26 00:00:00,2002-09-26 00:00:00,279.0,24.0,183.0,35.0,412.0,146.0,1318.0
           Franklin,2023,8,27,0,23.9,-67.9,hurricane,1.0,75,977,180,20,0,FRANKLIN,AL082023,2023-08-27 00:00:00,2023-08-27 00:00:00,289.0,59.0,61.0,59.0,538.0,152.0,517.0
             Bonnie,1998,8,26,60,31.7,-77.3,hurricane,3.0,100,964,191,58,1,BONNIE,AL021998,1998-08-26 06:00:00,1998-08-26 06:00:00,286.0,61.0,59.0,43.0,540.0,116.0,246.0
               Iris,2001,10,8,60,17.2,-82.3,hurricane,2.0,90,963,267,76,0,IRIS,AL112001,2001-10-08 06:00:00,2001-10-08 06:00:00,291.0,80.0,85.0,60.0,571.0,131.0,245.0
           Paulette,2020,9,15,60,36.3,-62.0,hurricane,2.0,90,965,350,100,0,PAULETTE,AL172020,2020-09-15 06:00:00,2020-09-15 06:00:00,264.0,10.0,417.0,40.0,490.0,107.0,859.0
             Paloma,2008,11,7,0,16.8,-81.8,hurricane,1.0,65,987,100,25,0,PALOMA,AL172008,2008-11-07 00:00:00,2008-11-07 00:00:00,287.0,65.0,182.0,53.0,585.0,159.0,241.0
                Sam,2021,9,27,12,15.4,-51.7,hurricane,3.0,105,955,160,45,1,SAM,AL182021,2021-09-27 12:00:00,2021-09-27 12:00:00,281.0,57.0,85.0,47.0,494.0,143.0,868.0
             Fabian,2003,9,4,12,24.8,-63.8,hurricane,3.0,105,944,210,65,1,FABIAN,AL102003,2003-09-04 12:00:00,2003-09-04 12:00:00,288.0,47.0,95.0,50.0,527.0,140.0,674.0
            Marilyn,1995,9,15,18,17.4,-64.2,hurricane,2.0,85,969,224,54,0,MARILYN,AL151995,1995-09-15 18:00:00,1995-09-15 18:00:00,290.0,80.0,81.0,53.0,533.0,142.0,56.0
            Michael,2000,10,18,60,30.8,-70.8,hurricane,1.0,65,986,255,52,0,MICHAEL,AL172000,2000-10-18 06:00:00,2000-10-18 06:00:00,263.0,2.0,241.0,53.0,467.0,97.0,690.0
             Helene,2006,9,21,0,26.8,-57.0,hurricane,1.0,80,962,350,70,0,HELENE,AL092006,2006-09-21 00:00:00,2006-09-21 00:00:00,283.0,30.0,53.0,54.0,570.0,121.0,1125.0
              Emily,1993,8,29,12,30.0,-69.2,hurricane,1.0,70,979,222,64,0,EMILY,AL051993,1993-08-29 12:00:00,1993-08-29 12:00:00,281.0,27.0,175.0,44.0,492.0,118.0,865.0
            Alberto,1982,6,4,0,24.8,-83.4,hurricane,1.0,65,992,216,53,0,ALBERTO,AL011982,1982-06-04 00:00:00,1982-06-04 00:00:00,278.0,27.0,265.0,48.0,513.0,113.0,201.0
              Wilma,2005,10,18,18,16.6,-81.1,hurricane,1.0,75,975,195,30,0,WILMA,AL252005,2005-10-18 18:00:00,2005-10-18 18:00:00,291.0,73.0,43.0,74.0,637.0,152.0,281.0
               Erin,1995,8,1,0,23.6,-74.9,hurricane,1.0,70,992,233,54,0,ERIN,AL051995,1995-08-01 00:00:00,1995-08-01 00:00:00,289.0,57.0,289.0,55.0,597.0,152.0,267.0
                Lee,2023,9,7,12,16.1,-49.4,hurricane,2.0,85,980,190,40,0,LEE,AL132023,2023-09-07 12:00:00,2023-09-07 12:00:00,278.0,48.0,70.0,58.0,549.0,158.0,1126.0
            Matthew,2016,10,1,18,13.4,-73.3,hurricane,4.0,130,942,260,45,1,MATTHEW,AL142016,2016-10-01 18:00:00,2016-10-01 18:00:00,288.0,61.0,152.0,77.0,622.0,146.0,179.0
          Gabrielle,2001,9,17,60,34.0,-68.5,hurricane,1.0,65,991,263,52,0,GABRIELLE,AL082001,2001-09-17 06:00:00,2001-09-17 06:00:00,266.0,12.0,386.0,41.0,492.0,104.0,685.0
                Lee,2017,9,26,12,29.9,-53.2,hurricane,2.0,90,976,80,30,0,LEE,AL142017,2017-09-26 12:00:00,2017-09-26 12:00:00,276.0,16.0,69.0,45.0,424.0,141.0,1614.0
              Laura,2020,8,26,0,24.9,-88.9,hurricane,1.0,75,983,230,80,0,LAURA,AL132020,2020-08-26 00:00:00,2020-08-26 00:00:00,298.0,52.0,149.0,59.0,601.0,161.0,372.0
              Laura,2020,8,25,18,24.1,-87.5,hurricane,1.0,70,990,230,40,0,LAURA,AL132020,2020-08-25 18:00:00,2020-08-25 18:00:00,297.0,36.0,133.0,55.0,598.0,157.0,278.0
              Grace,2021,8,21,0,20.7,-95.8,hurricane,3.0,105,967,200,60,1,GRACE,AL072021,2021-08-21 00:00:00,2021-08-21 00:00:00,294.0,37.0,109.0,66.0,596.0,157.0,110.0
              Mitch,1998,10,26,60,16.4,-81.8,hurricane,4.0,135,922,280,84,1,MITCH,AL131998,1998-10-26 06:00:00,1998-10-26 06:00:00,289.0,72.0,141.0,77.0,632.0,145.0,211.0
           Danielle,2022,9,4,18,38.4,-45.2,hurricane,1.0,75,976,200,55,0,DANIELLE,AL052022,2022-09-04 18:00:00,2022-09-04 18:00:00,252.0,0.0,124.0,54.0,410.0,124.0,1121.0
               Alex,2010,6,30,12,23.5,-95.2,hurricane,1.0,75,958,280,65,0,ALEX,AL012010,2010-06-30 12:00:00,2010-06-30 12:00:00,287.0,39.0,70.0,83.0,694.0,93.0,258.0
              Debby,2000,8,23,0,19.2,-66.7,hurricane,1.0,65,995,220,47,0,DEBBY,AL072000,2000-08-23 00:00:00,2000-08-23 00:00:00,287.0,72.0,287.0,47.0,505.0,135.0,80.0
               Kate,2003,10,6,18,36.9,-55.0,hurricane,1.0,70,983,246,53,0,KATE,AL162003,2003-10-06 18:00:00,2003-10-06 18:00:00,249.0,0.0,237.0,51.0,467.0,70.0,1062.0
             Bonnie,1998,8,22,0,21.1,-67.3,hurricane,1.0,65,991,231,53,0,BONNIE,AL021998,1998-08-22 00:00:00,1998-08-22 00:00:00,287.0,66.0,62.0,58.0,638.0,139.0,278.0
             Helene,2018,9,10,18,14.8,-30.8,hurricane,2.0,90,973,150,50,0,HELENE,AL082018,2018-09-10 18:00:00,2018-09-10 18:00:00,275.0,16.0,54.0,71.0,607.0,96.0,1426.0
                Ian,2022,9,28,18,26.6,-82.4,hurricane,4.0,135,938,300,85,1,IAN,AL092022,2022-09-28 18:00:00,2022-09-28 18:00:00,288.0,36.0,356.0,40.0,511.0,137.0,30.0
              Felix,2001,9,16,12,33.4,-33.3,hurricane,1.0,75,977,227,58,0,FELIX,AL072001,2001-09-16 12:00:00,2001-09-16 12:00:00,258.0,0.0,216.0,48.0,486.0,66.0,1985.0
              Hanna,2020,7,25,12,27.1,-96.0,hurricane,1.0,70,981,180,20,0,HANNA,AL082020,2020-07-25 12:00:00,2020-07-25 12:00:00,291.0,39.0,169.0,66.0,612.0,113.0,136.0
               Karl,2004,9,18,12,15.0,-38.8,hurricane,2.0,90,970,210,35,0,KARL,AL122004,2004-09-18 12:00:00,2004-09-18 12:00:00,272.0,26.0,60.0,59.0,576.0,136.0,1821.0
              Floyd,1993,9,10,0,43.8,-53.9,hurricane,1.0,65,990,498,89,0,FLOYD,AL071993,1993-09-10 00:00:00,1993-09-10 00:00:00,191.0,0.0,522.0,54.0,408.0,9.0,314.0
           Florence,1994,11,6,12,32.6,-57.0,hurricane,1.0,75,980,235,55,0,FLORENCE,AL111994,1994-11-06 12:00:00,1994-11-06 12:00:00,243.0,0.0,98.0,34.0,371.0,73.0,1425.0
             Jeanne,1998,9,25,12,18.6,-37.9,hurricane,2.0,85,975,268,70,0,JEANNE,AL101998,1998-09-25 12:00:00,1998-09-25 12:00:00,268.0,17.0,133.0,48.0,530.0,115.0,2167.0
                Sam,2021,10,1,60,25.8,-61.6,hurricane,4.0,130,936,250,95,1,SAM,AL182021,2021-10-01 06:00:00,2021-10-01 06:00:00,284.0,37.0,192.0,55.0,474.0,134.0,832.0
               Dean,1989,8,2,18,17.9,-59.5,hurricane,1.0,70,992,219,41,0,DEAN,AL051989,1989-08-02 18:00:00,1989-08-02 18:00:00,282.0,60.0,157.0,38.0,501.0,130.0,239.0
              Emily,1993,8,31,60,32.9,-73.8,hurricane,2.0,85,970,339,110,0,EMILY,AL051993,1993-08-31 06:00:00,1993-08-31 06:00:00,278.0,30.0,86.0,41.0,478.0,119.0,323.0
              Irene,1999,10,17,12,31.2,-79.7,hurricane,1.0,65,984,251,55,0,IRENE,AL131999,1999-10-17 12:00:00,1999-10-17 12:00:00,263.0,48.0,196.0,49.0,537.0,82.0,144.0
            Alberto,2000,8,10,0,24.8,-52.6,hurricane,1.0,65,988,214,50,0,ALBERTO,AL032000,2000-08-10 00:00:00,2000-08-10 00:00:00,278.0,23.0,9.0,40.0,490.0,143.0,1236.0
              Felix,1995,8,11,12,20.4,-55.4,hurricane,1.0,80,972,240,55,0,FELIX,AL071995,1995-08-11 12:00:00,1995-08-11 12:00:00,280.0,44.0,80.0,59.0,600.0,135.0,733.0
            Lorenzo,2019,9,28,18,22.9,-45.0,hurricane,4.0,115,951,380,90,1,LORENZO,AL132019,2019-09-28 18:00:00,2019-09-28 18:00:00,273.0,28.0,194.0,65.0,604.0,143.0,1841.0
               Karl,1998,9,27,12,37.4,-42.5,hurricane,1.0,80,973,178,49,0,KARL,AL111998,1998-09-27 12:00:00,1998-09-27 12:00:00,244.0,0.0,405.0,42.0,421.0,54.0,1349.0
             Fabian,2003,9,6,18,36.9,-60.4,hurricane,3.0,100,958,436,115,1,FABIAN,AL102003,2003-09-06 18:00:00,2003-09-06 18:00:00,265.0,4.0,214.0,50.0,530.0,92.0,855.0
            Edouard,1996,8,28,12,21.9,-63.2,hurricane,3.0,110,960,221,64,1,EDOUARD,AL051996,1996-08-28 12:00:00,1996-08-28 12:00:00,286.0,58.0,246.0,47.0,581.0,122.0,369.0
              Katia,2011,9,6,12,26.7,-65.6,hurricane,3.0,105,954,290,105,1,KATIA,AL122011,2011-09-06 12:00:00,2011-09-06 12:00:00,288.0,35.0,123.0,45.0,560.0,140.0,892.0
              Katia,2011,9,7,18,29.4,-69.3,hurricane,1.0,80,969,330,110,0,KATIA,AL122011,2011-09-07 18:00:00,2011-09-07 18:00:00,283.0,30.0,187.0,62.0,541.0,117.0,902.0
             Nicole,1998,11,30,12,33.8,-40.5,hurricane,1.0,65,987,661,149,0,NICOLE,AL141998,1998-11-30 12:00:00,1998-11-30 12:00:00,219.0,0.0,294.0,35.0,326.0,100.0,1783.0
               Gert,1999,9,16,60,18.0,-51.7,hurricane,4.0,130,933,219,61,1,GERT,AL091999,1999-09-16 06:00:00,1999-09-16 06:00:00,280.0,52.0,176.0,59.0,582.0,142.0,987.0
               Gert,1999,9,18,60,21.6,-57.1,hurricane,3.0,105,954,220,59,1,GERT,AL091999,1999-09-18 06:00:00,1999-09-18 06:00:00,285.0,51.0,31.0,68.0,591.0,134.0,655.0
           Florence,2018,9,13,12,33.1,-75.1,hurricane,2.0,95,954,290,120,0,FLORENCE,AL062018,2018-09-13 12:00:00,2018-09-13 12:00:00,276.0,32.0,157.0,56.0,543.0,129.0,226.0
             Gordon,2006,9,17,12,33.3,-53.3,hurricane,1.0,70,983,180,40,0,GORDON,AL082006,2006-09-17 12:00:00,2006-09-17 12:00:00,268.0,2.0,137.0,59.0,454.0,97.0,1480.0
             Helene,2018,9,10,60,14.0,-28.0,hurricane,1.0,80,980,130,35,0,HELENE,AL082018,2018-09-10 06:00:00,2018-09-10 06:00:00,276.0,16.0,46.0,70.0,612.0,116.0,1130.0
            Alberto,2000,8,18,18,34.7,-48.0,hurricane,1.0,65,987,227,48,0,ALBERTO,AL032000,2000-08-18 18:00:00,2000-08-18 18:00:00,269.0,5.0,49.0,46.0,471.0,110.0,1395.0
            Lorenzo,2019,9,26,0,14.5,-37.5,hurricane,2.0,85,975,300,40,0,LORENZO,AL132019,2019-09-26 00:00:00,2019-09-26 00:00:00,275.0,24.0,107.0,69.0,606.0,129.0,1897.0
             Dennis,2005,7,10,12,28.5,-86.3,hurricane,4.0,120,930,315,50,1,DENNIS,AL042005,2005-07-10 12:00:00,2005-07-10 12:00:00,290.0,37.0,299.0,63.0,613.0,117.0,166.0
           Florence,2000,9,16,12,34.3,-64.2,hurricane,1.0,65,987,257,50,0,FLORENCE,AL102000,2000-09-16 12:00:00,2000-09-16 12:00:00,267.0,13.0,189.0,54.0,498.0,94.0,963.0
               Iris,2001,10,8,18,16.8,-86.0,hurricane,4.0,115,950,262,78,1,IRIS,AL112001,2001-10-08 18:00:00,2001-10-08 18:00:00,294.0,75.0,90.0,60.0,596.0,146.0,86.0
             Dennis,1999,8,29,60,29.0,-77.9,hurricane,2.0,90,970,329,114,0,DENNIS,AL051999,1999-08-29 06:00:00,1999-08-29 06:00:00,288.0,67.0,192.0,53.0,563.0,136.0,274.0
           Franklin,2023,8,30,60,32.6,-68.7,hurricane,2.0,95,956,250,60,0,FRANKLIN,AL082023,2023-08-30 06:00:00,2023-08-30 06:00:00,274.0,18.0,234.0,60.0,577.0,96.0,730.0
                Lee,2023,9,10,0,20.8,-59.5,hurricane,2.0,85,960,260,55,0,LEE,AL132023,2023-09-10 00:00:00,2023-09-10 00:00:00,286.0,61.0,149.0,53.0,572.0,153.0,421.0
              Larry,2021,9,10,12,38.9,-61.1,hurricane,1.0,70,961,400,90,0,LARRY,AL122021,2021-09-10 12:00:00,2021-09-10 12:00:00,263.0,4.0,251.0,55.0,542.0,0.0,633.0
           Humberto,2001,9,24,12,35.0,-66.3,hurricane,1.0,70,990,223,61,0,HUMBERTO,AL102001,2001-09-24 12:00:00,2001-09-24 12:00:00,262.0,5.0,224.0,47.0,466.0,102.0,809.0
